Date,Open,High,Low,Close,Daily_Return,Variance_Daily_Return,Daily_Volatility
"January 21, 2021","3,857.46","3,861.45","3,845.05","3,853.07",0.003019677,0.000169708,0.013027219
"January 20, 2021","3,816.22","3,859.75","3,816.22","3,851.85",-0.000316631,0.000169863,0.013033159
"January 19, 2021","3,781.88","3,804.53","3,780.37","3,798.91",-0.013744045,0.00017003,0.013039559
"January 15, 2021","3,788.73","3,788.73","3,749.62","3,768.25",-0.008070736,0.000170023,0.01303929
"January 14, 2021","3,814.98","3,823.60","3,792.86","3,795.54",0.007242089,0.000170133,0.013043499
"January 13, 2021","3,802.23","3,820.96","3,791.50","3,809.84",0.00376758,0.000170243,0.013047704
"January 12, 2021","3,801.62","3,810.78","3,776.51","3,801.19",-0.002270437,0.000170393,0.013053471
"January 11, 2021","3,803.14","3,817.86","3,789.02","3,799.61",-0.000415659,0.000170558,0.013059785
"January 8, 2021","3,815.05","3,826.69","3,783.60","3,824.68",0.006598046,0.000170727,0.013066236
"January 7, 2021","3,764.71","3,811.55","3,764.71","3,803.79",-0.005461895,0.000170846,0.013070825
"January 6, 2021","3,712.20","3,783.04","3,705.34","3,748.14",-0.014630145,0.000170991,0.013076338
"January 5, 2021","3,698.02","3,737.83","3,695.07","3,726.86",-0.005677483,0.00017096,0.01307517
"January 4, 2021","3,764.61","3,769.99","3,662.71","3,700.65",-0.00703273,0.000171102,0.013080604
"December 31, 2020","3,733.27","3,760.20","3,726.88","3,756.07",0.014975748,0.000171229,0.013085433
"December 30, 2020","3,736.19","3,744.63","3,730.21","3,732.04",-0.006397644,0.000171163,0.013082941
"December 29, 2020","3,750.01","3,756.12","3,723.31","3,727.04",-0.00133975,0.000171298,0.013088089
"December 28, 2020","3,723.03","3,740.51","3,723.03","3,735.36",0.002232335,0.000171468,0.013094573
"December 24, 2020","3,694.03","3,703.82","3,689.32","3,703.06",-0.008647092,0.000171632,0.013100832
"December 23, 2020","3,693.42","3,711.24","3,689.28","3,690.01",-0.003524112,0.000171735,0.013104787
"December 22, 2020","3,698.08","3,698.26","3,676.16","3,687.26",-0.000745255,0.000171897,0.013110961
"December 21, 2020","3,684.28","3,702.90","3,636.48","3,694.92",0.002077423,0.000172069,0.01311751
"December 18, 2020","3,722.39","3,726.70","3,685.84","3,709.41",0.0039216,0.000172235,0.013123838
"December 17, 2020","3,713.65","3,725.12","3,710.87","3,722.48",0.003523471,0.000172389,0.013129696
"December 16, 2020","3,696.25","3,711.27","3,688.57","3,701.17",-0.005724678,0.000172546,0.013135687
"December 15, 2020","3,666.41","3,695.29","3,659.62","3,694.62",-0.001769711,0.000172691,0.013141202
"December 14, 2020","3,675.27","3,697.61","3,645.84","3,647.49",-0.012756386,0.000172863,0.013147733
"December 11, 2020","3,656.08","3,665.91","3,633.40","3,663.46",0.004378353,0.000172883,0.013148508
"December 10, 2020","3,659.13","3,678.49","3,645.18","3,668.10",0.001266562,0.000173034,0.013154254
"December 9, 2020","3,705.98","3,712.39","3,660.54","3,672.82",0.00128677,0.000173206,0.013160775
"December 8, 2020","3,683.05","3,708.45","3,678.83","3,702.25",0.008012917,0.000173378,0.013167304
"December 7, 2020","3,694.73","3,697.41","3,678.88","3,691.96",-0.002779391,0.000173481,0.013171233
"December 4, 2020","3,670.94","3,699.20","3,670.94","3,699.12",0.001939349,0.000173651,0.013177675
"December 3, 2020","3,668.28","3,682.73","3,657.17","3,666.72",-0.00875884,0.000173821,0.01318413
"December 2, 2020","3,653.78","3,670.96","3,644.84","3,669.01",0.000624536,0.000173927,0.01318813
"December 1, 2020","3,645.87","3,678.45","3,645.87","3,662.45",-0.001787948,0.000174102,0.013194775
"November 30, 2020","3,634.18","3,634.18","3,594.39","3,621.63",-0.011145545,0.000174277,0.013201398
"November 27, 2020","3,638.55","3,644.31","3,629.33","3,638.35",0.004616706,0.000174337,0.013203661
"November 25, 2020","3,635.50","3,635.50","3,617.76","3,629.65",-0.002391194,0.000174488,0.013209407
"November 24, 2020","3,594.52","3,642.31","3,594.52","3,635.41",0.00158693,0.000174662,0.013215978
"November 23, 2020","3,566.82","3,589.81","3,552.77","3,577.59",-0.015904671,0.000174836,0.013222561
"November 20, 2020","3,579.31","3,581.23","3,556.85","3,557.54",-0.005604331,0.000174769,0.01322002
"November 19, 2020","3,559.41","3,585.22","3,543.84","3,581.87",0.006838995,0.00017492,0.013225716
"November 18, 2020","3,612.09","3,619.09","3,567.33","3,567.79",-0.003930908,0.000175045,0.013230462
"November 17, 2020","3,610.31","3,623.11","3,588.68","3,609.53",0.011699119,0.000175211,0.013236744
"November 16, 2020","3,600.16","3,628.51","3,600.16","3,626.91",0.004815031,0.000175241,0.013237871
"November 13, 2020","3,552.57","3,593.66","3,552.57","3,585.15",-0.011513933,0.000175393,0.013243607
"November 12, 2020","3,562.67","3,569.02","3,518.58","3,537.01",-0.013427611,0.000175446,0.013245612
"November 11, 2020","3,563.22","3,581.16","3,557.00","3,572.66",0.010079135,0.000175452,0.013245815
"November 10, 2020","3,543.26","3,557.22","3,511.91","3,545.53",-0.007593782,0.00017552,0.01324838
"November 9, 2020","3,583.04","3,645.99","3,547.48","3,550.50",0.001401765,0.000175647,0.013253179
"November 6, 2020","3,508.34","3,521.58","3,484.34","3,509.44",-0.011564568,0.000175825,0.013259886
"November 5, 2020","3,485.74","3,529.05","3,485.74","3,510.45",0.000287795,0.000175877,0.013261855
"November 4, 2020","3,406.46","3,486.25","3,405.17","3,443.44",-0.019088721,0.000176058,0.013268686
"November 3, 2020","3,336.25","3,389.49","3,336.25","3,369.16",-0.021571452,0.000175877,0.013261875
"November 2, 2020","3,296.20","3,330.14","3,279.74","3,310.24",-0.017488039,0.000175593,0.013251139
"October 30, 2020","3,293.59","3,304.93","3,233.94","3,269.96",-0.012168302,0.000175469,0.013246478
"October 29, 2020","3,277.17","3,341.05","3,259.82","3,310.11",0.012278438,0.000175505,0.013247836
"October 28, 2020","3,342.48","3,342.48","3,268.89","3,271.03",-0.011806254,0.000175523,0.01324851
"October 27, 2020","3,403.15","3,409.51","3,388.71","3,390.68",0.036578692,0.000175568,0.013250206
"October 26, 2020","3,441.42","3,441.42","3,364.86","3,400.97",0.003034789,0.000174334,0.013203562
"October 23, 2020","3,464.90","3,466.46","3,440.45","3,465.39",0.018941655,0.000174504,0.013209989
"October 22, 2020","3,438.50","3,460.53","3,415.34","3,453.49",-0.003433957,0.000174298,0.013202184
"October 21, 2020","3,439.91","3,464.86","3,433.06","3,435.56",-0.005191849,0.00017447,0.013208699
"October 20, 2020","3,439.38","3,476.93","3,435.65","3,443.12",0.002200515,0.000174628,0.013214674
"October 19, 2020","3,493.66","3,502.42","3,419.93","3,426.92",-0.004705035,0.000174803,0.013221325
"October 16, 2020","3,493.50","3,515.76","3,480.45","3,483.81",0.016600913,0.000174967,0.013227496
"October 15, 2020","3,453.72","3,489.08","3,440.89","3,483.34",-0.00013491,0.000174849,0.01322303
"October 14, 2020","3,515.47","3,527.94","3,480.55","3,488.67",0.001530141,0.000175032,0.013229964
"October 13, 2020","3,534.01","3,534.01","3,500.86","3,511.93",0.006667297,0.000175212,0.013236767
"October 12, 2020","3,500.02","3,549.85","3,499.61","3,534.22",0.006346937,0.000175344,0.013241756
"October 9, 2020","3,459.67","3,482.34","3,458.07","3,477.13",-0.016153494,0.000175481,0.013246926
"October 8, 2020","3,434.28","3,447.28","3,428.15","3,446.83",-0.008714083,0.000175404,0.013244005
"October 7, 2020","3,384.56","3,426.26","3,384.56","3,419.45",-0.007943531,0.000175515,0.013248212
"October 6, 2020","3,408.74","3,431.56","3,354.54","3,360.95",-0.017108014,0.00017564,0.013252912
"October 5, 2020","3,367.27","3,409.57","3,367.27","3,408.63",0.014186465,0.000175528,0.013248706
"October 2, 2020","3,338.94","3,369.10","3,323.69","3,348.44",-0.017658121,0.000175491,0.013247287
"October 1, 2020","3,385.87","3,397.18","3,361.39","3,380.80",0.009664202,0.000175359,0.013242311
"September 30, 2020","3,341.21","3,393.56","3,340.47","3,363.00",-0.005265026,0.000175439,0.013245328
"September 29, 2020","3,350.92","3,357.92","3,327.54","3,335.47",-0.008186143,0.000175599,0.013251384
"September 28, 2020","3,333.90","3,360.74","3,332.91","3,351.60",0.0048359,0.00017572,0.013255951
"September 25, 2020","3,236.66","3,306.88","3,228.44","3,298.46",-0.015855114,0.000175879,0.01326193
"September 24, 2020","3,226.14","3,278.70","3,209.45","3,246.59",-0.01572552,0.000175809,0.013259307
"September 23, 2020","3,320.11","3,323.35","3,232.57","3,236.92",-0.00297851,0.000175743,0.01325682
"September 22, 2020","3,295.75","3,320.31","3,270.95","3,315.57",0.024297789,0.000175923,0.013263603
"September 21, 2020","3,285.57","3,285.57","3,229.10","3,281.06",-0.010408467,0.000175464,0.013246288
"September 18, 2020","3,357.38","3,362.27","3,292.40","3,319.47",0.011706583,0.000175543,0.013249261
"September 17, 2020","3,346.86","3,375.17","3,328.82","3,357.01",0.011309034,0.000175576,0.01325051
"September 16, 2020","3,411.23","3,428.92","3,384.45","3,385.49",0.00848374,0.000175619,0.01325213
"September 15, 2020","3,407.73","3,419.48","3,389.25","3,401.20",0.004640392,0.000175724,0.013256085
"September 14, 2020","3,363.56","3,402.93","3,363.56","3,383.54",-0.005192285,0.000175886,0.013262194
"September 11, 2020","3,352.70","3,368.95","3,310.47","3,340.97",-0.012581497,0.00017605,0.013268372
"September 10, 2020","3,412.56","3,425.55","3,329.25","3,339.19",-0.000532779,0.000176078,0.013269436
"September 9, 2020","3,369.82","3,424.77","3,366.84","3,398.96",0.01789955,0.000176268,0.013276582
"September 8, 2020","3,371.88","3,379.97","3,329.27","3,331.84",-0.019747217,0.000176099,0.01327022
"September 4, 2020","3,453.60","3,479.15","3,349.63","3,426.96",0.02854879,0.000175882,0.013262063
"September 3, 2020","3,564.74","3,564.85","3,427.41","3,455.06",0.008199687,0.00017517,0.013235168
"September 2, 2020","3,543.76","3,588.11","3,535.23","3,580.84",0.036404578,0.00017528,0.013239327
"September 1, 2020","3,507.44","3,528.03","3,494.60","3,526.65",-0.015133321,0.000174003,0.013191005
"August 31, 2020","3,509.73","3,514.77","3,493.25","3,500.31",-0.007468844,0.000173956,0.013189241
"August 28, 2020","3,494.69","3,509.23","3,484.32","3,508.01",0.002199805,0.000174091,0.01319434
"August 27, 2020","3,485.14","3,501.38","3,468.35","3,484.55",-0.006687552,0.000174273,0.013201233
"August 26, 2020","3,449.97","3,481.07","3,444.15","3,478.73",-0.00167023,0.000174419,0.013206779
"August 25, 2020","3,435.95","3,444.21","3,425.84","3,443.62",-0.010092764,0.000174607,0.013213902
"August 24, 2020","3,418.09","3,432.09","3,413.13","3,431.28",-0.003583438,0.000174695,0.013217213
"August 21, 2020","3,386.01","3,399.96","3,379.31","3,397.16",-0.009943811,0.000174874,0.013224
"August 20, 2020","3,360.48","3,390.80","3,354.69","3,385.51",-0.003429335,0.000174965,0.013227435
"August 19, 2020","3,392.51","3,399.54","3,369.66","3,374.85",-0.003148713,0.000175146,0.013234279
"August 18, 2020","3,387.04","3,395.06","3,370.15","3,389.78",0.0044239,0.000175329,0.013241202
"August 17, 2020","3,380.86","3,387.59","3,379.22","3,381.99",-0.002298084,0.000175497,0.013247514
"August 14, 2020","3,368.66","3,378.51","3,361.64","3,372.85",-0.002702551,0.000175685,0.013254627
"August 13, 2020","3,372.95","3,387.24","3,363.35","3,373.43",0.000171961,0.000175872,0.013261679
"August 12, 2020","3,355.46","3,387.89","3,355.46","3,380.35",0.002051325,0.000176065,0.01326896
"August 11, 2020","3,370.34","3,381.01","3,326.44","3,333.69",-0.013803304,0.000176253,0.013276025
"August 10, 2020","3,356.04","3,363.29","3,335.44","3,360.47",0.00803314,0.000176248,0.013275828
"August 7, 2020","3,340.05","3,352.54","3,328.72","3,351.28",-0.002734737,0.000176365,0.013280234
"August 6, 2020","3,323.17","3,351.03","3,318.14","3,349.16",-0.000632594,0.000176553,0.013287333
"August 5, 2020","3,317.37","3,330.77","3,317.37","3,327.77",-0.006386676,0.000176748,0.013294677
"August 4, 2020","3,289.92","3,306.84","3,286.37","3,306.51",-0.006388663,0.000176904,0.013300517
"August 3, 2020","3,288.26","3,302.73","3,284.53","3,294.61",-0.003598961,0.000177059,0.013306363
"July 31, 2020","3,270.45","3,272.17","3,220.26","3,271.12",-0.007129827,0.000177244,0.013313301
"July 30, 2020","3,231.76","3,250.92","3,204.13","3,246.22",-0.007612072,0.00017739,0.013318765
"July 29, 2020","3,227.22","3,264.74","3,227.22","3,258.44",0.003764378,0.000177528,0.013323951
"July 28, 2020","3,234.27","3,243.72","3,216.17","3,218.44",-0.012275813,0.000177707,0.013330672
"July 27, 2020","3,219.84","3,241.43","3,214.25","3,239.41",0.006515579,0.000177745,0.013332119
"July 24, 2020","3,218.58","3,227.26","3,200.05","3,215.63",-0.007340843,0.000177892,0.013337607
"July 23, 2020","3,271.64","3,279.99","3,222.66","3,235.66",0.00622895,0.000178035,0.013342988
"July 22, 2020","3,254.86","3,279.32","3,253.10","3,276.02",0.012473498,0.000178187,0.013348656
"July 21, 2020","3,268.52","3,277.29","3,247.77","3,257.30",-0.005714251,0.000178203,0.013349263
"July 20, 2020","3,224.29","3,258.61","3,215.16","3,251.84",-0.001676235,0.00017837,0.013355525
"July 17, 2020","3,224.21","3,233.52","3,205.65","3,224.73",-0.008336819,0.000178568,0.013362941
"July 16, 2020","3,208.36","3,220.39","3,198.59","3,215.57",-0.002840548,0.000178697,0.013367743
"July 15, 2020","3,225.98","3,238.28","3,200.76","3,226.56",0.003417746,0.00017889,0.01337499
"July 14, 2020","3,141.11","3,200.95","3,127.66","3,197.52",-0.009000298,0.000179076,0.013381934
"July 13, 2020","3,205.08","3,235.32","3,149.43","3,155.22",-0.013229002,0.000179193,0.013386294
"July 10, 2020","3,152.47","3,186.82","3,136.22","3,185.04",0.009451005,0.000179206,0.013386798
"July 9, 2020","3,176.17","3,179.78","3,115.70","3,152.05",-0.010357798,0.000179302,0.013390352
"July 8, 2020","3,153.07","3,171.80","3,136.53","3,169.94",0.005675671,0.00017939,0.013393648
"July 7, 2020","3,166.44","3,184.15","3,142.93","3,145.32",-0.007766709,0.000179553,0.013399725
"July 6, 2020","3,155.29","3,182.59","3,155.29","3,179.72",0.010936884,0.000179693,0.013404956
"July 2, 2020","3,143.64","3,165.81","3,124.52","3,130.01",-0.015633452,0.000179754,0.013407224
"July 1, 2020","3,105.92","3,128.44","3,101.17","3,115.86",-0.004520752,0.00017969,0.013404866
"June 30, 2020","3,050.20","3,111.51","3,047.83","3,100.29",-0.004997015,0.000179874,0.013411726
"June 29, 2020","3,018.59","3,053.89","2,999.74","3,053.24",-0.015176,0.000180054,0.013418415
"June 26, 2020","3,073.20","3,073.73","3,004.63","3,009.05",-0.01447315,0.000180006,0.013416617
"June 25, 2020","3,046.60","3,086.25","3,024.01","3,083.76",0.024828434,0.00017998,0.013415665
"June 24, 2020","3,114.40","3,115.01","3,032.13","3,050.33",-0.010840662,0.000179467,0.013396522
"June 23, 2020","3,138.70","3,154.90","3,127.12","3,131.29",0.026541391,0.000179544,0.013399406
"June 22, 2020","3,094.42","3,120.92","3,079.39","3,117.86",-0.004288967,0.000178926,0.013376332
"June 19, 2020","3,140.29","3,155.53","3,083.11","3,097.74",-0.006453144,0.000179113,0.013383313
"June 18, 2020","3,101.64","3,120.00","3,093.51","3,115.34",0.005681561,0.000179275,0.013389358
"June 17, 2020","3,136.13","3,141.16","3,108.03","3,113.49",-0.000593836,0.00017944,0.013395528
"June 16, 2020","3,131.00","3,153.45","3,076.06","3,124.74",0.003613309,0.000179647,0.013403229
"June 15, 2020","2,993.76","3,079.76","2,965.66","3,066.59",-0.018609548,0.000179836,0.013410295
"June 12, 2020","3,071.04","3,088.42","2,984.47","3,041.31",-0.008243684,0.000179656,0.013403571
"June 11, 2020","3,123.53","3,123.53","2,999.49","3,002.10",-0.012892471,0.00017979,0.013408563
"June 10, 2020","3,213.42","3,223.27","3,181.49","3,190.14",0.062636155,0.000179813,0.013409421
"June 9, 2020","3,213.32","3,222.71","3,193.11","3,207.18",0.005341458,0.00017544,0.013245362
"June 8, 2020","3,199.92","3,233.13","3,196.00","3,232.39",0.007860488,0.000175606,0.013251634
"June 5, 2020","3,163.84","3,211.72","3,163.84","3,193.93",-0.011898317,0.000175732,0.013256387
"June 4, 2020","3,111.56","3,128.91","3,090.41","3,112.35",-0.0255422,0.00017578,0.013258215
"June 3, 2020","3,098.90","3,130.94","3,098.90","3,122.87",0.003380083,0.000175244,0.01323797
"June 2, 2020","3,064.78","3,081.07","3,051.64","3,080.82",-0.013465178,0.000175432,0.013245082
"June 1, 2020","3,038.78","3,062.18","3,031.54","3,055.73",-0.008143936,0.000175434,0.013245155
"May 29, 2020","3,025.17","3,049.17","2,998.61","3,044.31",-0.003737241,0.000175567,0.013250151
"May 28, 2020","3,046.61","3,068.67","3,023.40","3,029.73",-0.004789263,0.000175758,0.013257357
"May 27, 2020","3,015.65","3,036.25","2,969.75","3,036.13",0.002112399,0.000175939,0.013264203
"May 26, 2020","3,004.08","3,021.72","2,988.17","2,991.77",-0.014610705,0.000176139,0.013271719
"May 22, 2020","2,948.05","2,956.76","2,933.59","2,955.45",-0.012139971,0.000176103,0.013270391
"May 21, 2020","2,969.95","2,978.50","2,938.57","2,948.51",-0.002348204,0.000176144,0.013271912
"May 20, 2020","2,953.63","2,980.29","2,953.63","2,971.61",0.007834466,0.000176345,0.013279509
"May 19, 2020","2,948.59","2,964.21","2,922.35","2,922.94",-0.016378327,0.000176476,0.013284438
"May 18, 2020","2,913.86","2,968.09","2,913.86","2,953.91",0.010595496,0.000176377,0.013280695
"May 15, 2020","2,829.95","2,865.01","2,816.78","2,863.70",-0.030539184,0.000176447,0.013283329
"May 14, 2020","2,794.54","2,852.80","2,766.64","2,852.50",-0.003911024,0.000175569,0.013250255
"May 13, 2020","2,865.86","2,874.14","2,793.15","2,820.00",-0.011393514,0.00017576,0.013257467
"May 12, 2020","2,939.50","2,945.82","2,869.59","2,870.12",0.01777305,0.00017582,0.013259702
"May 11, 2020","2,915.46","2,944.25","2,903.44","2,930.32",0.020974733,0.000175646,0.013253144
"May 8, 2020","2,908.83","2,932.16","2,902.88","2,929.80",-0.000177455,0.000175322,0.013240915
"May 7, 2020","2,878.26","2,901.92","2,876.48","2,881.19",-0.016591576,0.00017553,0.013248775
"May 6, 2020","2,883.14","2,891.11","2,847.65","2,848.42",-0.011373773,0.00017542,0.013244613
"May 5, 2020","2,868.88","2,898.23","2,863.55","2,868.44",0.007028458,0.00017548,0.013246882
"May 4, 2020","2,815.01","2,844.24","2,797.85","2,842.74",-0.008959574,0.000175627,0.013252428
"May 1, 2020","2,869.09","2,869.09","2,821.61","2,830.71",-0.004231833,0.000175745,0.013256875
"April 30, 2020","2,930.91","2,930.91","2,892.47","2,912.43",0.028869082,0.000175935,0.013264054
"April 29, 2020","2,918.46","2,954.86","2,912.16","2,939.51",0.009298078,0.000175135,0.01323385
"April 28, 2020","2,909.96","2,921.15","2,860.71","2,863.39",-0.025895472,0.000175236,0.013237671
"April 27, 2020","2,854.65","2,887.72","2,852.89","2,878.48",0.005269977,0.000174655,0.013215719
"April 24, 2020","2,812.64","2,842.71","2,791.76","2,836.74",-0.014500709,0.000174829,0.01322229
"April 23, 2020","2,810.42","2,844.90","2,794.26","2,797.80",-0.013727025,0.000174793,0.013220937
"April 22, 2020","2,787.89","2,815.10","2,775.95","2,799.31",0.00053971,0.000174783,0.013220539
"April 21, 2020","2,784.81","2,785.54","2,727.10","2,736.56",-0.022416238,0.000174993,0.013228478
"April 20, 2020","2,845.62","2,868.98","2,820.43","2,823.16",0.03164557,0.000174606,0.013213862
"April 17, 2020","2,842.43","2,879.22","2,830.88","2,874.56",0.018206549,0.000173595,0.013175543
"April 16, 2020","2,799.34","2,806.51","2,764.32","2,799.55",-0.026094428,0.000173395,0.013167968
"April 15, 2020","2,795.64","2,801.88","2,761.54","2,783.36",-0.005783072,0.000172793,0.013145073
"April 14, 2020","2,805.10","2,851.85","2,805.10","2,846.06",0.02252673,0.000172964,0.013151586
"April 13, 2020","2,782.46","2,782.46","2,721.17","2,761.63",-0.029665573,0.000172548,0.013135764
"April 9, 2020","2,776.99","2,818.57","2,762.36","2,789.82",0.01020774,0.000171701,0.013103489
"April 8, 2020","2,685.00","2,760.75","2,663.30","2,749.98",-0.014280491,0.000171779,0.013106463
"April 7, 2020","2,738.65","2,756.89","2,657.67","2,659.41",-0.032934785,0.000171746,0.013105185
"April 6, 2020","2,578.28","2,676.85","2,574.57","2,663.68",0.001605619,0.000170643,0.013063054
"April 3, 2020","2,514.92","2,538.18","2,459.96","2,488.65",-0.065709845,0.000170848,0.013070888
"April 2, 2020","2,458.54","2,533.22","2,455.79","2,526.90",0.015369779,0.000165791,0.012875983
"April 1, 2020","2,498.08","2,522.75","2,447.49","2,470.50",-0.022319839,0.000165703,0.012872566
"March 31, 2020","2,614.69","2,641.39","2,571.15","2,584.59",0.046180935,0.000165298,0.012856821
"March 30, 2020","2,558.98","2,631.80","2,545.28","2,626.65",0.016273374,0.000162877,0.012762342
"March 27, 2020","2,555.87","2,615.91","2,520.02","2,541.47",-0.03242914,0.000162748,0.012757285
"March 26, 2020","2,501.29","2,637.01","2,500.72","2,630.07",0.034861714,0.000161662,0.012714629
"March 25, 2020","2,457.77","2,571.42","2,407.53","2,475.56",-0.058747486,0.000160357,0.0126632
"March 24, 2020","2,344.44","2,449.71","2,344.44","2,447.33",-0.01140348,0.000156309,0.012502373
"March 23, 2020","2,290.71","2,300.73","2,191.86","2,237.40",-0.085779196,0.000156343,0.012503703
"March 20, 2020","2,431.94","2,453.01","2,295.56","2,304.92",0.030177885,0.000147434,0.012142246
"March 19, 2020","2,393.48","2,466.97","2,319.78","2,409.39",0.045324784,0.000146494,0.012103484
"March 18, 2020","2,436.50","2,453.57","2,280.52","2,398.10",-0.004685833,0.000144132,0.012005509
"March 17, 2020","2,425.66","2,553.93","2,367.04","2,529.19",0.054664109,0.000144284,0.012011824
"March 16, 2020","2,508.59","2,562.98","2,380.94","2,386.13",-0.056563564,0.000140746,0.011863641
"March 13, 2020","2,569.99","2,711.33","2,492.37","2,711.02",0.136157711,0.000136947,0.011702428
"March 12, 2020","2,630.86","2,660.95","2,478.86","2,480.64",-0.084979085,0.000114001,0.010677122
"March 11, 2020","2,825.60","2,825.60","2,707.22","2,741.38",0.105109972,0.000105164,0.010254944
"March 10, 2020","2,813.48","2,882.59","2,734.00","2,882.23",0.051379232,9.14678E-05,0.009563881
"March 9, 2020","2,863.89","2,863.89","2,734.43","2,746.56",-0.047071191,8.82529E-05,0.009394301
"March 6, 2020","2,954.20","2,985.93","2,901.54","2,972.37",0.082215571,8.56175E-05,0.009252974
"March 5, 2020","3,075.70","3,083.04","2,999.83","3,023.94",0.017349792,7.72019E-05,0.008786461
"March 4, 2020","3,045.75","3,130.97","3,034.38","3,130.12",0.035113131,7.69071E-05,0.008769671
"March 3, 2020","3,096.46","3,136.72","2,976.63","3,003.37",-0.040493655,7.54238E-05,0.008684686
"March 2, 2020","2,974.28","3,090.96","2,945.19","3,090.23",0.028920846,7.34913E-05,0.008572709
"February 28, 2020","2,916.90","2,959.72","2,855.84","2,954.22",-0.044012905,7.25055E-05,0.008515017
"February 27, 2020","3,062.54","3,097.07","2,977.39","2,978.76",0.008306761,7.01908E-05,0.008377996
"February 26, 2020","3,139.90","3,182.51","3,108.99","3,116.39",0.046203789,7.01857E-05,0.008377691
"February 25, 2020","3,238.94","3,246.99","3,118.77","3,128.21",0.00379285,6.75352E-05,0.008217981
"February 24, 2020","3,257.61","3,259.81","3,214.65","3,225.89",0.031225525,6.75987E-05,0.008221842
"February 21, 2020","3,360.50","3,360.76","3,328.45","3,337.75",0.034675702,6.64168E-05,0.00814965
"February 20, 2020","3,380.45","3,389.15","3,341.02","3,373.23",0.010629915,6.49361E-05,0.008058294
"February 19, 2020","3,380.39","3,393.52","3,378.83","3,386.15",0.003830157,6.4862E-05,0.008053698
"February 18, 2020","3,369.04","3,375.01","3,355.61","3,370.29",-0.004683785,6.49209E-05,0.008057352
"February 14, 2020","3,378.08","3,380.69","3,366.15","3,380.16",0.002928531,6.49811E-05,0.008061087
"February 13, 2020","3,365.90","3,385.09","3,360.52","3,373.94",-0.00184015,6.50492E-05,0.008065308
"February 12, 2020","3,370.50","3,381.47","3,369.72","3,379.45",0.001633106,6.51299E-05,0.00807031
"February 11, 2020","3,365.87","3,375.63","3,352.72","3,357.75",-0.006421163,6.52075E-05,0.008075114
"February 10, 2020","3,318.28","3,352.26","3,317.77","3,352.09",-0.001685653,6.52458E-05,0.008077485
"February 7, 2020","3,335.54","3,341.42","3,322.12","3,327.71",-0.007273074,6.53275E-05,0.008082545
"February 6, 2020","3,344.92","3,347.96","3,334.39","3,345.78",0.005430161,6.5352E-05,0.008084057
"February 5, 2020","3,324.91","3,337.58","3,313.75","3,334.69",-0.003314623,6.53912E-05,0.008086485
"February 4, 2020","3,280.61","3,306.92","3,280.61","3,297.59",-0.011125472,6.5465E-05,0.008091044
"February 3, 2020","3,235.66","3,268.44","3,235.66","3,248.92",-0.014759264,6.54028E-05,0.008087202
"January 31, 2020","3,282.33","3,282.33","3,214.68","3,225.52",-0.007202393,6.52229E-05,0.008076068
"January 30, 2020","3,256.45","3,285.91","3,242.80","3,283.66",0.018025001,6.52479E-05,0.008077619
"January 29, 2020","3,289.46","3,293.47","3,271.89","3,273.40",-0.003124562,6.48913E-05,0.008055511
"January 28, 2020","3,255.35","3,285.78","3,253.22","3,276.24",0.000867599,6.4966E-05,0.008060152
"January 27, 2020","3,247.16","3,258.85","3,234.50","3,243.63",-0.009953483,6.50481E-05,0.008065238
"January 24, 2020","3,333.10","3,333.18","3,281.53","3,295.47",0.015982094,6.50151E-05,0.008063194
"January 23, 2020","3,315.77","3,326.88","3,301.87","3,325.54",0.009124647,6.47486E-05,0.00804665
"January 22, 2020","3,330.02","3,337.77","3,320.04","3,321.75",-0.001139665,6.47131E-05,0.008044447
"January 21, 2020","3,321.03","3,329.79","3,316.61","3,320.79",-0.000289004,6.47969E-05,0.008049653
"January 17, 2020","3,323.66","3,329.88","3,318.86","3,329.62",0.002659006,6.48815E-05,0.008054903
"January 16, 2020","3,302.97","3,317.11","3,302.82","3,316.81",-0.003847286,6.49535E-05,0.008059371
"January 15, 2020","3,282.27","3,298.66","3,280.69","3,289.29",-0.008297129,6.50236E-05,0.008063719
"January 14, 2020","3,285.35","3,294.25","3,277.19","3,283.15",-0.001866664,6.50284E-05,0.008064019
"January 13, 2020","3,271.13","3,288.13","3,268.43","3,288.13",0.001516836,6.51112E-05,0.008069148
"January 10, 2020","3,281.81","3,282.99","3,260.86","3,265.35",-0.00692795,6.51916E-05,0.00807413
"January 9, 2020","3,266.03","3,275.58","3,263.67","3,274.70",0.002863399,6.52223E-05,0.00807603
"January 8, 2020","3,238.59","3,267.07","3,236.67","3,253.05",-0.006611293,6.52937E-05,0.008080451
"January 7, 2020","3,241.86","3,244.91","3,232.43","3,237.18",-0.004878499,6.53298E-05,0.008082685
"January 6, 2020","3,217.55","3,246.84","3,214.64","3,246.28",0.002811089,6.53901E-05,0.008086417
"January 3, 2020","3,226.36","3,246.15","3,222.34","3,234.85",-0.003520953,6.54626E-05,0.008090897
"January 2, 2020","3,244.67","3,258.14","3,235.53","3,257.85",0.007110067,6.55368E-05,0.008095479
"December 31, 2019","3,215.18","3,231.72","3,212.03","3,230.78",-0.008309161,6.55479E-05,0.008096168
"December 30, 2019","3,240.09","3,240.92","3,216.57","3,221.29",-0.002937371,6.55529E-05,0.008096476
